ticker,last_tran_date,last_tran_time,ask_price,bid_price,open,previous_close,days_high,days_low,volume
CSCO,3/3/2016,10:14:00,26.72,26.71,26.95,26.9,27,27,4172182
CSCO,3/3/2016,10:15:00,26.72,26.71,26.95,26.9,27,27,4207876
CSCO,3/3/2016,10:16:00,26.72,26.71,26.95,26.9,27,27,4230005
CSCO,3/3/2016,10:17:00,26.74,26.73,26.95,26.9,27,27,4254897
CSCO,3/3/2016,10:18:00,26.74,26.73,26.95,26.9,27,27,4272032
CSCO,3/3/2016,10:19:00,26.72,26.71,26.95,26.9,27,27,4320925
CSCO,3/3/2016,10:20:00,26.7,26.69,26.95,26.9,27,27,4439478
CSCO,3/3/2016,10:21:00,26.7,26.69,26.95,26.9,27,27,4472583
CSCO,3/3/2016,10:22:00,26.69,26.68,26.95,26.9,27,27,4511024
CSCO,3/3/2016,10:23:00,26.71,26.7,26.95,26.9,27,27,4550774
CSCO,3/3/2016,10:24:00,26.71,26.7,26.95,26.9,27,27,4573569
CSCO,3/3/2016,10:25:00,26.7,26.69,26.95,26.9,27,27,4631069
CSCO,3/3/2016,10:26:00,26.69,26.68,26.95,26.9,27,27,4796907
CSCO,3/3/2016,10:27:00,26.7,26.69,26.95,26.9,27,27,4807510
CSCO,3/3/2016,10:28:00,26.76,26.75,26.95,26.9,27,27,4929378
CSCO,3/3/2016,10:29:00,26.77,26.76,26.95,26.9,27,27,4984365
CSCO,3/3/2016,10:30:00,26.78,26.77,26.95,26.9,27,27,5009664
CSCO,3/3/2016,10:31:00,26.77,26.76,26.95,26.9,27,27,5037012
CSCO,3/3/2016,10:32:00,26.76,26.75,26.95,26.9,27,27,5053804
CSCO,3/3/2016,10:33:00,26.75,26.74,26.95,26.9,27,27,5078284
CSCO,3/3/2016,10:34:00,26.75,26.74,26.95,26.9,27,27,5082385
CSCO,3/3/2016,10:35:00,26.75,26.74,26.95,26.9,27,27,5109601
CSCO,3/3/2016,10:36:00,26.73,26.72,26.95,26.9,27,27,5145905
CSCO,3/3/2016,10:37:00,26.71,26.7,26.95,26.9,27,27,5177873
CSCO,3/3/2016,10:38:00,26.7,26.69,26.95,26.9,27,27,5201695
CSCO,3/3/2016,10:39:00,26.72,26.71,26.95,26.9,27,27,5229520
CSCO,3/3/2016,10:40:00,26.73,26.72,26.95,26.9,27,27,5251898
CSCO,3/3/2016,10:41:00,26.72,26.71,26.95,26.9,27,27,5256434
CSCO,3/3/2016,10:42:00,26.73,26.72,26.95,26.9,27,27,5292964
CSCO,3/3/2016,10:43:00,26.7,26.69,26.95,26.9,27,27,5348923
CSCO,3/3/2016,10:44:00,26.7,26.69,26.95,26.9,27,27,5369374
CSCO,3/3/2016,10:45:00,26.7,26.69,26.95,26.9,27,27,5377963
CSCO,3/3/2016,10:46:00,26.71,26.7,26.95,26.9,27,27,5421547
CSCO,3/3/2016,10:47:00,26.75,26.74,26.95,26.9,27,27,5452324
CSCO,3/3/2016,10:48:00,26.76,26.75,26.95,26.9,27,27,5495940
CSCO,3/3/2016,10:49:00,26.76,26.75,26.95,26.9,27,27,5506718
CSCO,3/3/2016,10:50:00,26.76,26.75,26.95,26.9,27,27,5517591
CSCO,3/3/2016,10:51:00,26.77,26.76,26.95,26.9,27,27,5541617
CSCO,3/3/2016,10:52:00,26.78,26.77,26.95,26.9,27,27,5558903
CSCO,3/3/2016,10:53:00,26.76,26.75,26.95,26.9,27,27,5581009
CSCO,3/3/2016,10:54:00,26.76,26.75,26.95,26.9,27,27,5590255
CSCO,3/3/2016,10:55:00,26.77,26.76,26.95,26.9,27,27,5616135
CSCO,3/3/2016,10:56:00,26.76,26.75,26.95,26.9,27,27,5637260
CSCO,3/3/2016,10:57:00,26.78,26.77,26.95,26.9,27,27,5668124
CSCO,3/3/2016,10:58:00,26.77,26.76,26.95,26.9,27,27,5705858
CSCO,3/3/2016,10:59:00,26.76,26.75,26.95,26.9,27,27,5784189
CSCO,3/3/2016,11:00:00,26.76,26.75,26.95,26.9,27,27,5801885
CSCO,3/3/2016,11:02:00,26.75,26.74,26.95,26.9,27,27,5816702
CSCO,3/3/2016,11:03:00,26.74,26.73,26.95,26.9,27,27,5846157
CSCO,3/3/2016,11:04:00,26.72,26.71,26.95,26.9,27,27,5874382
CSCO,3/3/2016,11:05:00,26.7,26.69,26.95,26.9,27,27,5945553
CSCO,3/3/2016,11:06:00,26.7,26.69,26.95,26.9,27,27,5987755
CSCO,3/3/2016,11:07:00,26.71,26.7,26.95,26.9,27,27,6007535
CSCO,3/3/2016,11:08:00,26.72,26.71,26.95,26.9,27,27,6024173
CSCO,3/3/2016,11:09:00,26.73,26.72,26.95,26.9,27,27,6069879
CSCO,3/3/2016,11:10:00,26.73,26.72,26.95,26.9,27,27,6177423
CSCO,3/3/2016,11:11:00,26.71,26.7,26.95,26.9,27,27,6214291
CSCO,3/3/2016,11:12:00,26.71,26.7,26.95,26.9,27,27,6258023
CSCO,3/3/2016,11:13:00,26.7,26.69,26.95,26.9,27,27,6348751
CSCO,3/3/2016,11:14:00,26.68,26.67,26.95,26.9,27,27,6407796
CSCO,3/3/2016,11:15:00,26.69,26.68,26.95,26.9,27,27,6415592
CSCO,3/3/2016,11:16:00,26.7,26.69,26.95,26.9,27,27,6432774
CSCO,3/3/2016,11:17:00,26.69,26.68,26.95,26.9,27,27,6489030
CSCO,3/3/2016,11:18:00,26.69,26.68,26.95,26.9,27,27,6527072
CSCO,3/3/2016,11:19:00,26.69,26.68,26.95,26.9,27,27,6538787
CSCO,3/3/2016,11:20:00,26.68,26.67,26.95,26.9,27,27,6557288
CSCO,3/3/2016,11:21:00,26.66,26.65,26.95,26.9,27,27,6579993
CSCO,3/3/2016,11:22:00,26.65,26.64,26.95,26.9,27,27,6604604
CSCO,3/3/2016,11:23:00,26.64,26.63,26.95,26.9,27,27,6625304
CSCO,3/3/2016,11:24:00,26.62,26.61,26.95,26.9,27,27,6725227
CSCO,3/3/2016,11:25:00,26.62,26.61,26.95,26.9,27,27,6834700
CSCO,3/3/2016,11:26:00,26.65,26.64,26.95,26.9,27,27,6881118
CSCO,3/3/2016,11:27:00,26.65,26.64,26.95,26.9,27,27,6914639
CSCO,3/3/2016,11:28:00,26.65,26.64,26.95,26.9,27,27,6945847
CSCO,3/3/2016,11:29:00,26.63,26.62,26.95,26.9,27,27,6986127
CSCO,3/3/2016,11:30:00,26.63,26.62,26.95,26.9,27,27,7037302
CSCO,3/3/2016,11:31:00,26.65,26.64,26.95,26.9,27,27,7079324
CSCO,3/3/2016,11:32:00,26.66,26.65,26.95,26.9,27,27,7104687
CSCO,3/3/2016,11:33:00,26.67,26.66,26.95,26.9,27,27,7112437
CSCO,3/3/2016,11:34:00,26.67,26.66,26.95,26.9,27,27,7121984
CSCO,3/3/2016,11:35:00,26.67,26.66,26.95,26.9,27,27,7162890
CSCO,3/3/2016,11:36:00,26.66,26.65,26.95,26.9,27,27,7194445
CSCO,3/3/2016,11:37:00,26.66,26.65,26.95,26.9,27,27,7231145
CSCO,3/3/2016,11:38:00,26.66,26.65,26.95,26.9,27,27,7254730
CSCO,3/3/2016,11:39:00,26.67,26.66,26.95,26.9,27,27,7273283
CSCO,3/3/2016,11:40:00,26.67,26.66,26.95,26.9,27,27,7307560
CSCO,3/3/2016,11:41:00,26.68,26.67,26.95,26.9,27,27,7321241
CSCO,3/3/2016,11:42:00,26.69,26.68,26.95,26.9,27,27,7352353
CSCO,3/3/2016,11:43:00,26.69,26.68,26.95,26.9,27,27,7401984
CSCO,3/3/2016,11:47:00,26.68,26.67,26.95,26.9,27,27,7487806
CSCO,3/3/2016,11:48:00,26.68,26.67,26.95,26.9,27,27,7503053
CSCO,3/3/2016,11:49:00,26.68,26.67,26.95,26.9,27,27,7512651
CSCO,3/3/2016,11:50:00,26.68,26.67,26.95,26.9,27,27,7525650
CSCO,3/3/2016,11:52:00,26.68,26.67,26.95,26.9,27,27,7554324
CSCO,3/3/2016,11:53:00,26.68,26.67,26.95,26.9,27,27,7572510
CSCO,3/3/2016,11:54:00,26.66,26.65,26.95,26.9,27,27,7615488
CSCO,3/3/2016,11:55:00,26.65,26.64,26.95,26.9,27,27,7628688
CSCO,3/3/2016,11:56:00,26.65,26.64,26.95,26.9,27,27,7698185
CSCO,3/3/2016,11:57:00,26.67,26.66,26.95,26.9,27,27,7713660
CSCO,3/3/2016,11:58:00,26.69,26.68,26.95,26.9,27,27,7734652
CSCO,3/3/2016,12:00:00,26.71,26.7,26.95,26.9,27,27,7902611
CSCO,3/3/2016,12:01:00,26.72,26.71,26.95,26.9,27,27,7940536
CSCO,3/3/2016,12:02:00,26.71,26.7,26.95,26.9,27,27,7966423
CSCO,3/3/2016,12:03:00,26.71,26.7,26.95,26.9,27,27,7971232
CSCO,3/3/2016,12:03:00,26.71,26.7,26.95,26.9,27,27,7977664
CSCO,3/3/2016,12:05:00,26.71,26.7,26.95,26.9,27,27,7981918
CSCO,3/3/2016,12:05:00,26.71,26.7,26.95,26.9,27,27,8020149
CSCO,3/3/2016,12:07:00,26.73,26.72,26.95,26.9,27,27,8035057
CSCO,3/3/2016,12:08:00,26.73,26.72,26.95,26.9,27,27,8044442
CSCO,3/3/2016,12:09:00,26.74,26.73,26.95,26.9,27,27,8063835
CSCO,3/3/2016,12:10:00,26.74,26.73,26.95,26.9,27,27,8097591
CSCO,3/3/2016,12:11:00,26.73,26.72,26.95,26.9,27,27,8126287
CSCO,3/3/2016,12:12:00,26.73,26.72,26.95,26.9,27,27,8129845
CSCO,3/3/2016,12:13:00,26.73,26.72,26.95,26.9,27,27,8136007
CSCO,3/3/2016,12:14:00,26.72,26.71,26.95,26.9,27,27,8174732
CSCO,3/3/2016,12:15:00,26.73,26.72,26.95,26.9,27,27,8245377
CSCO,3/3/2016,12:16:00,26.72,26.71,26.95,26.9,27,27,8264954
CSCO,3/3/2016,12:18:00,26.72,26.71,26.95,26.9,27,27,8298911
CSCO,3/3/2016,12:19:00,26.73,26.72,26.95,26.9,27,27,8309910
CSCO,3/3/2016,12:20:00,26.72,26.71,26.95,26.9,27,27,8322838
CSCO,3/3/2016,12:21:00,26.71,26.7,26.95,26.9,27,27,8372108
CSCO,3/3/2016,12:22:00,26.7,26.69,26.95,26.9,27,27,8386459
CSCO,3/3/2016,12:24:00,26.7,26.69,26.95,26.9,27,27,8403375
CSCO,3/3/2016,12:26:00,26.7,26.69,26.95,26.9,27,27,8418212
CSCO,3/3/2016,12:27:00,26.71,26.7,26.95,26.9,27,27,8445021
CSCO,3/3/2016,12:28:00,26.71,26.7,26.95,26.9,27,27,8468166
CSCO,3/3/2016,12:29:00,26.72,26.71,26.95,26.9,27,27,8563020
CSCO,3/3/2016,12:30:00,26.72,26.71,26.95,26.9,27,27,8579140
CSCO,3/3/2016,12:33:00,26.71,26.7,26.95,26.9,27,27,8654615
CSCO,3/3/2016,12:34:00,26.72,26.71,26.95,26.9,27,27,8669273
CSCO,3/3/2016,12:35:00,26.73,26.72,26.95,26.9,27,27,8680229
CSCO,3/3/2016,12:36:00,26.71,26.7,26.95,26.9,27,27,8714415
CSCO,3/3/2016,12:37:00,26.73,26.72,26.95,26.9,27,27,8728553
CSCO,3/3/2016,12:38:00,26.73,26.72,26.95,26.9,27,27,8732092
CSCO,3/3/2016,12:39:00,26.73,26.72,26.95,26.9,27,27,8742817
CSCO,3/3/2016,12:40:00,26.74,26.73,26.95,26.9,27,27,8771185
CSCO,3/3/2016,12:41:00,26.76,26.75,26.95,26.9,27,27,8788600
CSCO,3/3/2016,12:42:00,26.76,26.75,26.95,26.9,27,27,8793419
CSCO,3/3/2016,12:43:00,26.76,26.75,26.95,26.9,27,27,8813373
CSCO,3/3/2016,12:44:00,26.76,26.75,26.95,26.9,27,27,8816780
CSCO,3/3/2016,12:45:00,26.76,26.75,26.95,26.9,27,27,8829581
CSCO,3/3/2016,12:46:00,26.76,26.75,26.95,26.9,27,27,8838125
CSCO,3/3/2016,12:47:00,26.76,26.75,26.95,26.9,27,27,8934658
CSCO,3/3/2016,12:49:00,26.76,26.75,26.95,26.9,27,27,8959226
CSCO,3/3/2016,12:50:00,26.76,26.75,26.95,26.9,27,27,8990538
CSCO,3/3/2016,12:51:00,26.75,26.74,26.95,26.9,27,27,9053490
CSCO,3/3/2016,12:52:00,26.74,26.73,26.95,26.9,27,27,9191395
CSCO,3/3/2016,12:54:00,26.72,26.71,26.95,26.9,27,27,9248371
CSCO,3/3/2016,12:55:00,26.72,26.71,26.95,26.9,27,27,9258992
CSCO,3/3/2016,12:57:00,26.72,26.71,26.95,26.9,27,27,9273991
CSCO,3/3/2016,12:58:00,26.72,26.71,26.95,26.9,27,27,9322822
CSCO,3/3/2016,12:59:00,26.7,26.69,26.95,26.9,27,27,9421493
CSCO,3/3/2016,1:01:00,26.73,26.72,26.95,26.9,27,27,9480375
CSCO,3/3/2016,1:02:00,26.73,26.72,26.95,26.9,27,27,9500290
CSCO,3/3/2016,1:03:00,26.73,26.72,26.95,26.9,27,27,9504043
CSCO,3/3/2016,1:04:00,26.74,26.73,26.95,26.9,27,27,9514450
CSCO,3/3/2016,1:05:00,26.73,26.72,26.95,26.9,27,27,9548963
CSCO,3/3/2016,1:06:00,26.73,26.72,26.95,26.9,27,27,9564766
CSCO,3/3/2016,1:07:00,26.73,26.72,26.95,26.9,27,27,9577939
CSCO,3/3/2016,1:08:00,26.73,26.72,26.95,26.9,27,27,9585652
CSCO,3/3/2016,1:09:00,26.72,26.71,26.95,26.9,27,27,9618415
CSCO,3/3/2016,1:10:00,26.73,26.72,26.95,26.9,27,27,9640018
CSCO,3/3/2016,1:11:00,26.73,26.72,26.95,26.9,27,27,9654004
CSCO,3/3/2016,1:12:00,26.73,26.72,26.95,26.9,27,27,9662876
CSCO,3/3/2016,1:13:00,26.73,26.72,26.95,26.9,27,27,9694505
CSCO,3/3/2016,1:14:00,26.73,26.72,26.95,26.9,27,27,9710236
CSCO,3/3/2016,1:15:00,26.72,26.71,26.95,26.9,27,27,9713623
CSCO,3/3/2016,1:16:00,26.72,26.71,26.95,26.9,27,27,9721217
CSCO,3/3/2016,1:18:00,26.71,26.7,26.95,26.9,27,27,9733306
CSCO,3/3/2016,1:18:00,26.71,26.7,26.95,26.9,27,27,9743495
CSCO,3/3/2016,1:20:00,26.73,26.72,26.95,26.9,27,27,9796118
CSCO,3/3/2016,1:21:00,26.76,26.75,26.95,26.9,27,27,9837214
CSCO,3/3/2016,1:22:00,26.77,26.76,26.95,26.9,27,27,9950100
CSCO,3/3/2016,1:23:00,26.76,26.75,26.95,26.9,27,27,9970640
CSCO,3/3/2016,1:25:00,26.77,26.76,26.95,26.9,27,27,9985751
CSCO,3/3/2016,1:26:00,26.77,26.76,26.95,26.9,27,27,10004582
CSCO,3/3/2016,1:27:00,26.76,26.75,26.95,26.9,27,27,10021869
CSCO,3/3/2016,1:28:00,26.75,26.74,26.95,26.9,27,27,10070062
CSCO,3/3/2016,1:29:00,26.75,26.74,26.95,26.9,27,27,10075526
CSCO,3/3/2016,1:30:00,26.77,26.76,26.95,26.9,27,27,10113234
CSCO,3/3/2016,1:31:00,26.77,26.76,26.95,26.9,27,27,10117511
CSCO,3/3/2016,1:32:00,26.77,26.76,26.95,26.9,27,27,10126988
CSCO,3/3/2016,1:34:00,26.77,26.76,26.95,26.9,27,27,10136864
CSCO,3/3/2016,1:37:00,26.79,26.78,26.95,26.9,27,27,10216667
CSCO,3/3/2016,1:38:00,26.81,26.8,26.95,26.9,27,27,10238609
CSCO,3/3/2016,1:38:00,26.81,26.8,26.95,26.9,27,27,10245370
CSCO,3/3/2016,1:40:00,26.81,26.8,26.95,26.9,27,27,10267852
CSCO,3/3/2016,1:41:00,26.82,26.81,26.95,26.9,27,27,10282223
CSCO,3/3/2016,1:42:00,26.82,26.81,26.95,26.9,27,27,10321210
CSCO,3/3/2016,1:43:00,26.82,26.81,26.95,26.9,27,27,10338946
CSCO,3/3/2016,1:44:00,26.82,26.81,26.95,26.9,27,27,10349644
CSCO,3/3/2016,1:45:00,26.84,26.83,26.95,26.9,27,27,10406503
CSCO,3/3/2016,1:46:00,26.85,26.84,26.95,26.9,27,27,10425033
CSCO,3/3/2016,1:47:00,26.85,26.84,26.95,26.9,27,27,10428237
CSCO,3/3/2016,1:48:00,26.86,26.85,26.95,26.9,27,27,10451035
CSCO,3/3/2016,1:50:00,26.85,26.84,26.95,26.9,27,27,10472950
CSCO,3/3/2016,1:51:00,26.86,26.85,26.95,26.9,27,27,10496625
CSCO,3/3/2016,1:52:00,26.84,26.83,26.95,26.9,27,27,10527280
CSCO,3/3/2016,1:53:00,26.84,26.83,26.95,26.9,27,27,10588292
CSCO,3/3/2016,1:54:00,26.84,26.83,26.95,26.9,27,27,10594619
CSCO,3/3/2016,1:55:00,26.84,26.83,26.95,26.9,27,27,10602213
CSCO,3/3/2016,1:56:00,26.84,26.83,26.95,26.9,27,27,10671156
CSCO,3/3/2016,1:57:00,26.84,26.83,26.95,26.9,27,27,10768358
CSCO,3/3/2016,1:58:00,26.84,26.83,26.95,26.9,27,27,10776752
CSCO,3/3/2016,2:00:00,26.85,26.84,26.95,26.9,27,27,10902260
CSCO,3/3/2016,2:01:00,26.85,26.84,26.95,26.9,27,27,11267499
CSCO,3/3/2016,2:02:00,26.84,26.83,26.95,26.9,27,27,11304869
CSCO,3/3/2016,2:03:00,26.82,26.81,26.95,26.9,27,27,11342799
CSCO,3/3/2016,2:04:00,26.82,26.81,26.95,26.9,27,27,11380274
CSCO,3/3/2016,2:05:00,26.81,26.8,26.95,26.9,27,27,11396567
CSCO,3/3/2016,2:06:00,26.79,26.78,26.95,26.9,27,27,11443777
CSCO,3/3/2016,2:07:00,26.79,26.78,26.95,26.9,27,27,11473346
CSCO,3/3/2016,2:08:00,26.79,26.78,26.95,26.9,27,27,11483244
CSCO,3/3/2016,2:09:00,26.8,26.79,26.95,26.9,27,27,11525031
CSCO,3/3/2016,2:11:00,26.81,26.8,26.95,26.9,27,27,11538478
CSCO,3/3/2016,2:12:00,26.82,26.81,26.95,26.9,27,27,11552275
CSCO,3/3/2016,2:13:00,26.81,26.8,26.95,26.9,27,27,11577882
CSCO,3/3/2016,2:14:00,26.81,26.8,26.95,26.9,27,27,11590936
CSCO,3/3/2016,2:15:00,26.81,26.8,26.95,26.9,27,27,11603321
CSCO,3/3/2016,2:16:00,26.81,26.8,26.95,26.9,27,27,11619554
CSCO,3/3/2016,2:18:00,26.79,26.78,26.95,26.9,27,27,11685873
CSCO,3/3/2016,2:20:00,26.79,26.78,26.95,26.9,27,27,11764741
CSCO,3/3/2016,2:21:00,26.79,26.78,26.95,26.9,27,27,11790407
CSCO,3/3/2016,2:22:00,26.79,26.78,26.95,26.9,27,27,11802101
CSCO,3/3/2016,2:23:00,26.8,26.79,26.95,26.9,27,27,11822596
CSCO,3/3/2016,2:24:00,26.8,26.79,26.95,26.9,27,27,11832044
CSCO,3/3/2016,2:26:00,26.84,26.83,26.95,26.9,27,27,11891782
CSCO,3/3/2016,2:27:00,26.83,26.82,26.95,26.9,27,27,11915321
CSCO,3/3/2016,2:28:00,26.83,26.82,26.95,26.9,27,27,11935853
CSCO,3/3/2016,2:29:00,26.83,26.82,26.95,26.9,27,27,11947453
CSCO,3/3/2016,2:30:00,26.83,26.82,26.95,26.9,27,27,11962249
CSCO,3/3/2016,2:31:00,26.82,26.81,26.95,26.9,27,27,11991534
CSCO,3/3/2016,2:32:00,26.8,26.79,26.95,26.9,27,27,12032471
CSCO,3/3/2016,2:33:00,26.82,26.81,26.95,26.9,27,27,12176276
CSCO,3/3/2016,2:34:00,26.81,26.8,26.95,26.9,27,27,12190117
CSCO,3/3/2016,2:35:00,26.83,26.82,26.95,26.9,27,27,12209130
CSCO,3/3/2016,2:37:00,26.83,26.82,26.95,26.9,27,27,12551156
CSCO,3/3/2016,2:38:00,26.84,26.83,26.95,26.9,27,27,12592194
CSCO,3/3/2016,2:39:00,26.84,26.83,26.95,26.9,27,27,12644168
CSCO,3/3/2016,2:40:00,26.88,26.87,26.95,26.9,27,27,12753204
CSCO,3/3/2016,2:41:00,26.87,26.86,26.95,26.9,27,27,12775884
CSCO,3/3/2016,2:44:00,26.87,26.86,26.95,26.9,27,27,12814797
CSCO,3/3/2016,2:45:00,26.87,26.86,26.95,26.9,27,27,12822387
CSCO,3/3/2016,2:47:00,26.88,26.87,26.95,26.9,27,27,12900317
CSCO,3/3/2016,2:49:00,26.88,26.87,26.95,26.9,27,27,12933331
CSCO,3/3/2016,2:50:00,26.88,26.87,26.95,26.9,27,27,12954504
CSCO,3/3/2016,2:51:00,26.88,26.87,26.95,26.9,27,27,12962377
CSCO,3/3/2016,2:52:00,26.88,26.87,26.95,26.9,27,27,12971872
CSCO,3/3/2016,2:53:00,26.87,26.86,26.95,26.9,27,27,13003774
CSCO,3/3/2016,2:54:00,26.87,26.86,26.95,26.9,27,27,13017848
CSCO,3/3/2016,2:55:00,26.85,26.84,26.95,26.9,27,27,13045914
CSCO,3/3/2016,2:56:00,26.85,26.84,26.95,26.9,27,27,13072469
CSCO,3/3/2016,2:57:00,26.84,26.83,26.95,26.9,27,27,13083021
CSCO,3/3/2016,2:58:00,26.84,26.83,26.95,26.9,27,27,13092861
CSCO,3/3/2016,2:59:00,26.84,26.83,26.95,26.9,27,27,13141483
CSCO,3/3/2016,3:01:00,26.84,26.83,26.95,26.9,27,27,13162239
CSCO,3/3/2016,3:01:00,26.86,26.85,26.95,26.9,27,27,13223667
CSCO,3/3/2016,3:03:00,26.87,26.86,26.95,26.9,27,27,13278585
CSCO,3/3/2016,3:04:00,26.86,26.85,26.95,26.9,27,27,13330338
CSCO,3/3/2016,3:05:00,26.86,26.85,26.95,26.9,27,27,13341065
CSCO,3/3/2016,3:06:00,26.85,26.84,26.95,26.9,27,27,13361462
CSCO,3/3/2016,3:07:00,26.85,26.84,26.95,26.9,27,27,13366975
CSCO,3/3/2016,3:10:00,26.87,26.86,26.95,26.9,27,27,13546623
CSCO,3/3/2016,3:11:00,26.87,26.86,26.95,26.9,27,27,13634836
CSCO,3/3/2016,3:12:00,26.89,26.88,26.95,26.9,27,27,13671431
CSCO,3/3/2016,3:13:00,26.88,26.87,26.95,26.9,27,27,13696020
CSCO,3/3/2016,3:14:00,26.89,26.88,26.95,26.9,27,27,13752121
CSCO,3/3/2016,3:15:00,26.88,26.87,26.95,26.9,27,27,13849597
CSCO,3/3/2016,3:16:00,26.89,26.88,26.95,26.9,27,27,13863606
CSCO,3/3/2016,3:17:00,26.88,26.87,26.95,26.9,27,27,13939837
CSCO,3/3/2016,3:18:00,26.87,26.86,26.95,26.9,27,27,13988660
CSCO,3/3/2016,3:19:00,26.87,26.86,26.95,26.9,27,27,14049220
CSCO,3/3/2016,3:21:00,26.86,26.85,26.95,26.9,27,27,14099803
CSCO,3/3/2016,3:22:00,26.86,26.85,26.95,26.9,27,27,14121628
CSCO,3/3/2016,3:23:00,26.86,26.85,26.95,26.9,27,27,14155178
CSCO,3/3/2016,3:24:00,26.86,26.85,26.95,26.9,27,27,14174584
CSCO,3/3/2016,3:25:00,26.86,26.85,26.95,26.9,27,27,14191867
CSCO,3/3/2016,3:26:00,26.86,26.85,26.95,26.9,27,27,14264985
CSCO,3/3/2016,3:27:00,26.86,26.85,26.95,26.9,27,27,14279587
CSCO,3/3/2016,3:28:00,26.86,26.85,26.95,26.9,27,27,14297296
CSCO,3/3/2016,3:29:00,26.86,26.85,26.95,26.9,27,27,14315638
CSCO,3/3/2016,3:31:00,26.86,26.85,26.95,26.9,27,27,14337635
CSCO,3/3/2016,3:32:00,26.86,26.85,26.95,26.9,27,27,14381182
CSCO,3/3/2016,3:33:00,26.86,26.85,26.95,26.9,27,27,14414005
CSCO,3/3/2016,3:34:00,26.86,26.85,26.95,26.9,27,27,14464924
CSCO,3/3/2016,3:35:00,26.86,26.85,26.95,26.9,27,27,14531581
CSCO,3/3/2016,3:36:00,26.86,26.85,26.95,26.9,27,27,14598120
CSCO,3/3/2016,3:37:00,26.85,26.84,26.95,26.9,27,27,14675739
