ticker,last_tran_date,last_tran_time,ask_price,bid_price,open,previous_close,days_high,days_low,volume
GOOG,3/3/2016,12:54:00,710.96,710.83,717.54,718.85,719,706,1098969
GOOG,3/3/2016,12:55:00,710.92,710.72,717.54,718.85,719,706,1100074
GOOG,3/3/2016,12:56:00,711.2,710.82,717.54,718.85,719,706,1100934
GOOG,3/3/2016,12:57:00,710.75,710.31,717.54,718.85,719,706,1104250
GOOG,3/3/2016,12:58:00,710.78,710.33,717.54,718.85,719,706,1105653
GOOG,3/3/2016,1:01:00,711.99,711.29,717.54,718.85,719,706,1109696
GOOG,3/3/2016,1:02:00,711.86,711.47,717.54,718.85,719,706,1111559
GOOG,3/3/2016,1:03:00,711.87,711.67,717.54,718.85,719,706,1113152
GOOG,3/3/2016,1:04:00,712.03,711.65,717.54,718.85,719,706,1114756
GOOG,3/3/2016,1:05:00,711.67,711.34,717.54,718.85,719,706,1116888
GOOG,3/3/2016,1:06:00,711.72,711.39,717.54,718.85,719,706,1118002
GOOG,3/3/2016,1:07:00,711.79,711.5,717.54,718.85,719,706,1120102
GOOG,3/3/2016,1:08:00,711.9,711.69,717.54,718.85,719,706,1120969
GOOG,3/3/2016,1:09:00,712,711.7,717.54,718.85,719,706,1122270
GOOG,3/3/2016,1:10:00,711.87,711.51,717.54,718.85,719,706,1126862
GOOG,3/3/2016,1:11:00,711.43,711.12,717.54,718.85,719,706,1128491
GOOG,3/3/2016,1:12:00,711.42,711.13,717.54,718.85,719,706,1130412
GOOG,3/3/2016,1:13:00,710.98,710.71,717.54,718.85,719,706,1134867
GOOG,3/3/2016,1:14:00,710.77,710.34,717.54,718.85,719,706,1148323
GOOG,3/3/2016,1:15:00,711.01,710.56,717.54,718.85,719,706,1149450
GOOG,3/3/2016,1:16:00,710.93,710.75,717.54,718.85,719,706,1151250
GOOG,3/3/2016,1:17:00,710.68,710.5,717.54,718.85,719,706,1153879
GOOG,3/3/2016,1:18:00,711.2,710.8,717.54,718.85,719,706,1156193
GOOG,3/3/2016,1:20:00,711.15,710.68,717.54,718.85,719,706,1159344
GOOG,3/3/2016,1:21:00,711.15,710.44,717.54,718.85,719,706,1168070
GOOG,3/3/2016,1:22:00,711.12,710.69,717.54,718.85,719,706,1171236
GOOG,3/3/2016,1:23:00,711,710.58,717.54,718.85,719,706,1173952
GOOG,3/3/2016,1:24:00,710.78,710.39,717.54,718.85,719,706,1176226
GOOG,3/3/2016,1:25:00,710.74,710.3,717.54,718.85,719,706,1177545
GOOG,3/3/2016,1:27:00,710.24,710.01,717.54,718.85,719,706,1182561
GOOG,3/3/2016,1:28:00,710,709.83,717.54,718.85,719,706,1190041
GOOG,3/3/2016,1:29:00,710.39,710.01,717.54,718.85,719,706,1191294
GOOG,3/3/2016,1:30:00,710.7,710.3,717.54,718.85,719,706,1192839
GOOG,3/3/2016,1:30:00,710.58,710.2,717.54,718.85,719,706,1194058
GOOG,3/3/2016,1:32:00,710.81,710.46,717.54,718.85,719,706,1196369
GOOG,3/3/2016,1:33:00,710.71,710.42,717.54,718.85,719,706,1198052
GOOG,3/3/2016,1:35:00,710.89,710.46,717.54,718.85,719,706,1202034
GOOG,3/3/2016,1:37:00,711.07,710.6,717.54,718.85,719,706,1211968
GOOG,3/3/2016,1:37:00,711.15,710.7,717.54,718.85,719,706,1216749
GOOG,3/3/2016,1:39:00,711.29,711.03,717.54,718.85,719,706,1236088
GOOG,3/3/2016,1:40:00,711.73,711.29,717.54,718.85,719,706,1240395
GOOG,3/3/2016,1:41:00,711.79,711.4,717.54,718.85,719,706,1247871
