ticker,last_tran_date,last_tran_time,ask_price,bid_price,open,previous_close,days_high,days_low,volume
INTC,3/3/2016,9:30:00,31.18,31.12,31.12,30.54,31,31,1133750
INTC,3/3/2016,9:31:00,31.1,31.09,31.12,30.54,31,31,1444043
INTC,3/3/2016,9:32:00,31.06,31.05,31.12,30.54,31,31,1861963
INTC,3/3/2016,9:33:00,31.08,31.07,31.12,30.54,31,31,2034590
INTC,3/3/2016,9:34:00,31.09,31.08,31.12,30.54,31,31,2232233
INTC,3/3/2016,9:35:00,31.06,31.05,31.12,30.54,31,31,2340540
INTC,3/3/2016,9:36:00,31.02,31.01,31.12,30.54,31,31,2470159
INTC,3/3/2016,9:37:00,30.98,30.97,31.12,30.54,31,31,2597866
INTC,3/3/2016,9:38:00,30.96,30.95,31.12,30.54,31,31,2967232
INTC,3/3/2016,9:39:00,30.96,30.95,31.12,30.54,31,31,3070236
INTC,3/3/2016,9:40:00,30.91,30.9,31.12,30.54,31,31,3299668
INTC,3/3/2016,9:41:00,30.93,30.92,31.12,30.54,31,31,3470861
INTC,3/3/2016,9:42:00,30.93,30.92,31.12,30.54,31,31,3559988
INTC,3/3/2016,9:43:00,30.93,30.92,31.12,30.54,31,31,3643849
INTC,3/3/2016,9:44:00,30.94,30.93,31.12,30.54,31,31,3746969
INTC,3/3/2016,9:45:00,30.85,30.84,31.12,30.54,31,31,3871909
INTC,3/3/2016,9:46:00,30.86,30.85,31.12,30.54,31,31,4008014
INTC,3/3/2016,9:47:00,30.91,30.9,31.12,30.54,31,31,4093301
INTC,3/3/2016,9:48:00,30.91,30.9,31.12,30.54,31,31,4234477
INTC,3/3/2016,9:49:00,30.93,30.92,31.12,30.54,31,31,4307551
INTC,3/3/2016,9:50:00,30.95,30.94,31.12,30.54,31,31,4374300
INTC,3/3/2016,9:51:00,30.94,30.93,31.12,30.54,31,31,4417841
INTC,3/3/2016,9:52:00,31,30.99,31.12,30.54,31,31,4570860
INTC,3/3/2016,9:53:00,30.98,30.97,31.12,30.54,31,31,4679591
INTC,3/3/2016,9:54:00,30.96,30.95,31.12,30.54,31,31,4742233
INTC,3/3/2016,9:55:00,30.91,30.9,31.12,30.54,31,31,4909784
INTC,3/3/2016,9:56:00,30.85,30.84,31.12,30.54,31,31,5055442
INTC,3/3/2016,9:57:00,30.83,30.82,31.12,30.54,31,31,5139860
INTC,3/3/2016,9:58:00,30.75,30.74,31.12,30.54,31,31,5257383
INTC,3/3/2016,9:59:00,30.84,30.83,31.12,30.54,31,31,5354333
INTC,3/3/2016,10:00:00,30.86,30.85,31.12,30.54,31,31,5439101
INTC,3/3/2016,10:01:00,30.84,30.83,31.12,30.54,31,31,5513162
INTC,3/3/2016,10:02:00,30.79,30.78,31.12,30.54,31,31,5590504
INTC,3/3/2016,10:03:00,30.88,30.87,31.12,30.54,31,31,5735082
INTC,3/3/2016,10:04:00,30.87,30.86,31.12,30.54,31,31,5836313
INTC,3/3/2016,10:05:00,30.83,30.82,31.12,30.54,31,31,5960058
INTC,3/3/2016,10:06:00,30.84,30.83,31.12,30.54,31,31,6070403
INTC,3/3/2016,10:07:00,30.81,30.8,31.12,30.54,31,31,6190836
INTC,3/3/2016,10:09:00,30.82,30.81,31.12,30.54,31,31,6258749
INTC,3/3/2016,10:10:00,30.81,30.8,31.12,30.54,31,31,6320690
INTC,3/3/2016,10:11:00,30.84,30.83,31.12,30.54,31,31,6391104
INTC,3/3/2016,10:12:00,30.82,30.81,31.12,30.54,31,31,6508416
INTC,3/3/2016,10:13:00,30.77,30.76,31.12,30.54,31,31,6554772
INTC,3/3/2016,10:14:00,30.63,30.62,31.12,30.54,31,31,6745949
INTC,3/3/2016,10:15:00,30.65,30.64,31.12,30.54,31,31,6861767
INTC,3/3/2016,10:16:00,30.72,30.71,31.12,30.54,31,31,6980557
INTC,3/3/2016,10:17:00,30.72,30.71,31.12,30.54,31,31,7040042
INTC,3/3/2016,10:18:00,30.74,30.73,31.12,30.54,31,31,7088182
INTC,3/3/2016,10:19:00,30.69,30.68,31.12,30.54,31,31,7255930
INTC,3/3/2016,10:20:00,30.7,30.69,31.12,30.54,31,31,7291437
INTC,3/3/2016,10:21:00,30.71,30.7,31.12,30.54,31,31,7431863
INTC,3/3/2016,10:22:00,30.67,30.66,31.12,30.54,31,31,7520252
INTC,3/3/2016,10:23:00,30.71,30.7,31.12,30.54,31,31,7584382
INTC,3/3/2016,10:24:00,30.69,30.68,31.12,30.54,31,31,7641047
INTC,3/3/2016,10:25:00,30.68,30.67,31.12,30.54,31,31,7698519
INTC,3/3/2016,10:26:00,30.67,30.66,31.12,30.54,31,31,7734658
INTC,3/3/2016,10:27:00,30.63,30.62,31.12,30.54,31,31,7846150
INTC,3/3/2016,10:28:00,30.68,30.67,31.12,30.54,31,31,7920980
INTC,3/3/2016,10:29:00,30.69,30.68,31.12,30.54,31,31,7984328
INTC,3/3/2016,10:30:00,30.74,30.73,31.12,30.54,31,31,8110835
INTC,3/3/2016,10:31:00,30.74,30.73,31.12,30.54,31,31,8175348
INTC,3/3/2016,10:32:00,30.73,30.72,31.12,30.54,31,31,8221859
INTC,3/3/2016,10:33:00,30.73,30.72,31.12,30.54,31,31,8237863
INTC,3/3/2016,10:34:00,30.73,30.72,31.12,30.54,31,31,8262291
INTC,3/3/2016,10:35:00,30.72,30.71,31.12,30.54,31,31,8308153
INTC,3/3/2016,10:36:00,30.72,30.71,31.12,30.54,31,31,8374181
INTC,3/3/2016,10:37:00,30.72,30.71,31.12,30.54,31,31,8391924
INTC,3/3/2016,10:38:00,30.7,30.69,31.12,30.54,31,31,8455959
INTC,3/3/2016,10:39:00,30.73,30.72,31.12,30.54,31,31,8524531
INTC,3/3/2016,10:40:00,30.75,30.74,31.12,30.54,31,31,8572012
INTC,3/3/2016,10:41:00,30.77,30.76,31.12,30.54,31,31,8619525
INTC,3/3/2016,10:42:00,30.78,30.77,31.12,30.54,31,31,8717158
INTC,3/3/2016,10:43:00,30.78,30.77,31.12,30.54,31,31,8816659
INTC,3/3/2016,10:44:00,30.74,30.73,31.12,30.54,31,31,8882341
INTC,3/3/2016,10:45:00,30.74,30.73,31.12,30.54,31,31,8898479
INTC,3/3/2016,10:46:00,30.75,30.74,31.12,30.54,31,31,8931811
INTC,3/3/2016,10:47:00,30.8,30.79,31.12,30.54,31,31,8976023
INTC,3/3/2016,10:48:00,30.81,30.8,31.12,30.54,31,31,9026527
INTC,3/3/2016,10:49:00,30.8,30.79,31.12,30.54,31,31,9044714
INTC,3/3/2016,10:50:00,30.81,30.8,31.12,30.54,31,31,9093336
INTC,3/3/2016,10:51:00,30.82,30.81,31.12,30.54,31,31,9160422
INTC,3/3/2016,10:52:00,30.82,30.81,31.12,30.54,31,31,9193242
INTC,3/3/2016,10:53:00,30.81,30.8,31.12,30.54,31,31,9272236
INTC,3/3/2016,10:54:00,30.8,30.79,31.12,30.54,31,31,9324275
INTC,3/3/2016,10:55:00,30.8,30.79,31.12,30.54,31,31,9345598
INTC,3/3/2016,10:56:00,30.79,30.78,31.12,30.54,31,31,9374667
INTC,3/3/2016,10:57:00,30.81,30.8,31.12,30.54,31,31,9401558
INTC,3/3/2016,10:58:00,30.8,30.79,31.12,30.54,31,31,9450988
INTC,3/3/2016,10:59:00,30.81,30.8,31.12,30.54,31,31,9555959
INTC,3/3/2016,11:00:00,30.8,30.79,31.12,30.54,31,31,9600499
INTC,3/3/2016,11:02:00,30.8,30.79,31.12,30.54,31,31,9628755
INTC,3/3/2016,11:03:00,30.79,30.78,31.12,30.54,31,31,9652501
INTC,3/3/2016,11:04:00,30.78,30.77,31.12,30.54,31,31,9688649
INTC,3/3/2016,11:05:00,30.74,30.73,31.12,30.54,31,31,9722540
INTC,3/3/2016,11:06:00,30.74,30.73,31.12,30.54,31,31,9749089
