ticker,last_tran_date,last_tran_time,ask_price,bid_price,open,previous_close,days_high,days_low,volume
MSFT,3/3/2016,9:30:00,52.95,52.92,52.97,52.95,53,53,479148
MSFT,3/3/2016,9:31:00,52.9,52.89,52.97,52.95,53,53,515381
MSFT,3/3/2016,9:32:00,52.77,52.76,52.97,52.95,53,53,574358
MSFT,3/3/2016,9:33:00,52.75,52.74,52.97,52.95,53,53,615851
MSFT,3/3/2016,9:34:00,52.71,52.7,52.97,52.95,53,53,688880
MSFT,3/3/2016,9:35:00,52.72,52.71,52.97,52.95,53,53,733135
MSFT,3/3/2016,9:36:00,52.76,52.75,52.97,52.95,53,53,770183
MSFT,3/3/2016,9:37:00,52.78,52.77,52.97,52.95,53,53,800129
MSFT,3/3/2016,9:38:00,52.77,52.76,52.97,52.95,53,53,840951
MSFT,3/3/2016,9:39:00,52.72,52.71,52.97,52.95,53,53,899438
MSFT,3/3/2016,9:40:00,52.69,52.68,52.97,52.95,53,53,942922
MSFT,3/3/2016,9:41:00,52.69,52.68,52.97,52.95,53,53,995775
MSFT,3/3/2016,9:42:00,52.63,52.62,52.97,52.95,53,53,1063652
MSFT,3/3/2016,9:43:00,52.62,52.61,52.97,52.95,53,53,1121017
MSFT,3/3/2016,9:44:00,52.59,52.58,52.97,52.95,53,53,1162187
MSFT,3/3/2016,9:45:00,52.55,52.54,52.97,52.95,53,53,1228031
MSFT,3/3/2016,9:46:00,52.57,52.56,52.97,52.95,53,53,1258101
MSFT,3/3/2016,9:47:00,52.59,52.58,52.97,52.95,53,53,1293890
MSFT,3/3/2016,9:48:00,52.61,52.6,52.97,52.95,53,53,1341947
MSFT,3/3/2016,9:49:00,52.61,52.6,52.97,52.95,53,53,1366153
MSFT,3/3/2016,9:50:00,52.64,52.63,52.97,52.95,53,53,1401509
MSFT,3/3/2016,9:51:00,52.6,52.59,52.97,52.95,53,53,1444523
MSFT,3/3/2016,9:52:00,52.6,52.59,52.97,52.95,53,53,1491214
MSFT,3/3/2016,9:53:00,52.62,52.61,52.97,52.95,53,53,1543082
MSFT,3/3/2016,9:54:00,52.62,52.61,52.97,52.95,53,53,1706135
MSFT,3/3/2016,9:55:00,52.56,52.55,52.97,52.95,53,53,1736894
MSFT,3/3/2016,9:56:00,52.53,52.52,52.97,52.95,53,53,1785446
MSFT,3/3/2016,9:57:00,52.51,52.5,52.97,52.95,53,53,1817682
MSFT,3/3/2016,9:58:00,52.48,52.47,52.97,52.95,53,52,1921119
MSFT,3/3/2016,9:59:00,52.5,52.49,52.97,52.95,53,52,1947633
MSFT,3/3/2016,10:00:00,52.43,52.42,52.97,52.95,53,52,2046612
MSFT,3/3/2016,10:01:00,52.39,52.38,52.97,52.95,53,52,2100353
MSFT,3/3/2016,10:02:00,52.38,52.37,52.97,52.95,53,52,2262564
MSFT,3/3/2016,10:03:00,52.33,52.32,52.97,52.95,53,52,2482200
MSFT,3/3/2016,10:04:00,52.4,52.39,52.97,52.95,53,52,2557068
MSFT,3/3/2016,10:05:00,52.43,52.42,52.97,52.95,53,52,2609271
MSFT,3/3/2016,10:06:00,52.41,52.4,52.97,52.95,53,52,2647411
MSFT,3/3/2016,10:07:00,52.41,52.4,52.97,52.95,53,52,2682744
MSFT,3/3/2016,10:09:00,52.4,52.39,52.97,52.95,53,52,2716559
MSFT,3/3/2016,10:10:00,52.36,52.35,52.97,52.95,53,52,2785255
MSFT,3/3/2016,10:11:00,52.37,52.36,52.97,52.95,53,52,2827240
MSFT,3/3/2016,10:12:00,52.32,52.31,52.97,52.95,53,52,2892633
MSFT,3/3/2016,10:13:00,52.25,52.24,52.97,52.95,53,52,2957315
MSFT,3/3/2016,10:14:00,52.17,52.16,52.97,52.95,53,52,3108143
MSFT,3/3/2016,10:15:00,52.14,52.13,52.97,52.95,53,52,3192773
MSFT,3/3/2016,10:16:00,52.09,52.08,52.97,52.95,53,52,3378813
MSFT,3/3/2016,10:17:00,52.07,52.06,52.97,52.95,53,52,3587820
MSFT,3/3/2016,10:18:00,52.09,52.08,52.97,52.95,53,52,3641212
MSFT,3/3/2016,10:19:00,52.08,52.07,52.97,52.95,53,52,3747854
MSFT,3/3/2016,10:20:00,52.08,52.07,52.97,52.95,53,52,3838382
MSFT,3/3/2016,10:21:00,52.06,52.05,52.97,52.95,53,52,3875308
MSFT,3/3/2016,10:22:00,52.07,52.06,52.97,52.95,53,52,3948645
MSFT,3/3/2016,10:23:00,52.07,52.06,52.97,52.95,53,52,4028566
MSFT,3/3/2016,10:24:00,52.08,52.07,52.97,52.95,53,52,4060714
MSFT,3/3/2016,10:25:00,52.04,52.03,52.97,52.95,53,52,4137091
MSFT,3/3/2016,10:26:00,52.02,52.01,52.97,52.95,53,52,4212047
MSFT,3/3/2016,10:27:00,52.03,52.02,52.97,52.95,53,52,4285447
MSFT,3/3/2016,10:28:00,52.02,52.01,52.97,52.95,53,52,4399160
MSFT,3/3/2016,10:29:00,52.1,52.09,52.97,52.95,53,52,4479263
MSFT,3/3/2016,10:30:00,52.2,52.19,52.97,52.95,53,52,4621487
MSFT,3/3/2016,10:31:00,52.17,52.16,52.97,52.95,53,52,4733496
MSFT,3/3/2016,10:32:00,52.18,52.17,52.97,52.95,53,52,4882512
MSFT,3/3/2016,10:33:00,52.16,52.15,52.97,52.95,53,52,5053790
MSFT,3/3/2016,10:34:00,52.16,52.15,52.97,52.95,53,52,5101660
MSFT,3/3/2016,10:35:00,52.13,52.12,52.97,52.95,53,52,5148357
MSFT,3/3/2016,10:36:00,52.12,52.11,52.97,52.95,53,52,5178589
MSFT,3/3/2016,10:37:00,52.09,52.08,52.97,52.95,53,52,5257370
MSFT,3/3/2016,10:38:00,52.05,52.04,52.97,52.95,53,52,5384803
MSFT,3/3/2016,10:39:00,52.02,52.01,52.97,52.95,53,52,5597350
MSFT,3/3/2016,10:40:00,52.01,52,52.97,52.95,53,52,5761181
MSFT,3/3/2016,10:41:00,52.05,52.04,52.97,52.95,53,52,5819552
MSFT,3/3/2016,10:42:00,52.01,52,52.97,52.95,53,52,5976910
MSFT,3/3/2016,10:43:00,51.93,51.92,52.97,52.95,53,52,6153776
MSFT,3/3/2016,10:44:00,51.92,51.91,52.97,52.95,53,52,6197308
MSFT,3/3/2016,10:45:00,51.94,51.93,52.97,52.95,53,52,6301842
MSFT,3/3/2016,10:46:00,51.94,51.93,52.97,52.95,53,52,6382066
MSFT,3/3/2016,10:47:00,52.03,52.02,52.97,52.95,53,52,6470219
MSFT,3/3/2016,10:48:00,52.03,52.02,52.97,52.95,53,52,6519494
MSFT,3/3/2016,10:49:00,52.03,52.02,52.97,52.95,53,52,6557204
MSFT,3/3/2016,10:50:00,52.02,52.01,52.97,52.95,53,52,6590076
MSFT,3/3/2016,10:51:00,52,51.99,52.97,52.95,53,52,6646471
MSFT,3/3/2016,10:52:00,52,51.99,52.97,52.95,53,52,6700262
MSFT,3/3/2016,10:53:00,51.96,51.95,52.97,52.95,53,52,6772506
MSFT,3/3/2016,10:54:00,51.95,51.94,52.97,52.95,53,52,6821504
MSFT,3/3/2016,10:55:00,51.98,51.97,52.97,52.95,53,52,6860071
MSFT,3/3/2016,10:56:00,52,51.99,52.97,52.95,53,52,6902824
MSFT,3/3/2016,10:57:00,51.99,51.98,52.97,52.95,53,52,7007671
MSFT,3/3/2016,10:58:00,51.97,51.96,52.97,52.95,53,52,7079061
MSFT,3/3/2016,10:59:00,51.95,51.94,52.97,52.95,53,52,7153058
MSFT,3/3/2016,11:00:00,51.94,51.93,52.97,52.95,53,52,7196081
MSFT,3/3/2016,11:02:00,51.9,51.89,52.97,52.95,53,52,7289699
MSFT,3/3/2016,11:03:00,51.89,51.88,52.97,52.95,53,52,7357263
MSFT,3/3/2016,11:04:00,51.86,51.85,52.97,52.95,53,52,7433944
MSFT,3/3/2016,11:05:00,51.83,51.82,52.97,52.95,53,52,7509827
MSFT,3/3/2016,11:06:00,51.82,51.81,52.97,52.95,53,52,7570779
MSFT,3/3/2016,11:07:00,51.81,51.8,52.97,52.95,53,52,7650069
MSFT,3/3/2016,11:08:00,51.8,51.79,52.97,52.95,53,52,7707841
